date,exchange,code,name,total_shares_wanfen
2026-09-01,SSE,560920,招商机械,4437.33
2026-09-01,SSE,560930,电力E,20802.4
2026-09-01,SSE,560950,500增,1548.3
2026-09-01,SSE,560970,有色金属,6913.8
2026-09-01,SSE,560980,光伏龙头,34802.2
2026-09-01,SSE,560990,科技先锋,1518.71
2026-09-01,SSE,561000,300指增,4992
2026-09-01,SSE,561010,软件开发,29135.6
2026-09-01,SSE,561020,食品招商,3102.22
2026-09-01,SSE,561030,机械华泰,18655
2026-09-01,SSE,561050,稀金属E,23025
2026-09-01,SSE,561060,红利国企,4906.5
2026-09-01,SSE,561080,现金自由,2425
2026-09-01,SSE,561090,A500增,21297.4
2026-09-01,SSE,561100,电子龙头,59874.69
2026-09-01,SSE,561120,家电ETF,2815.99
2026-09-01,SSE,561130,国货ETF,8393.52
2026-09-01,SSE,561160,锂电池,228683.5
2026-09-01,SSE,561170,绿电50,54103.27
2026-09-01,SSE,561180,A100ETF,4960.96
2026-09-01,SSE,561190,双碳ETF,19331.8
2026-09-01,SSE,561200,A100基金,3147.05
2026-09-01,SSE,561220,国企数字,4605.3
2026-09-01,SSE,561230,A50,45047.78
2026-09-01,SSE,561250,稀金属PH,7575.22
2026-09-01,SSE,561260,能源ETF,2409.52
2026-09-01,SSE,561280,增强1000,8784.77
2026-09-01,SSE,561300,300增ETF,50296.5
2026-09-01,SSE,561310,消电ETF,10783.31
2026-09-01,SSE,561320,交运ETF,3436.9
2026-09-01,SSE,561330,矿业ETF,178839.21
2026-09-01,SSE,561350,国泰500,9470
2026-09-01,SSE,561360,石油ETF,136714.8
2026-09-01,SSE,561370,2000ETF,3235.6
2026-09-01,SSE,561380,电网ETF,631353.4
2026-09-01,SSE,561390,稀金属PA,8812.81
2026-09-01,SSE,561400,鑫元养殖,4051.9
2026-09-01,SSE,561410,光伏工银,20461.33
2026-09-01,SSE,561420,300现金,101123.7
2026-09-01,SSE,561430,全指质量,3722.32
2026-09-01,SSE,561450,华泰红利,8112.43
2026-09-01,SSE,561460,AITH,104602
2026-09-01,SSE,561470,畜牧TH,4293.6
2026-09-01,SSE,561490,红利财通,9063.13
2026-09-01,SSE,561500,漂亮50,5610.03
2026-09-01,SSE,561510,中医药,6420.6
2026-09-01,SSE,561550,500指增,132298.96
2026-09-01,SSE,561560,电力ETF,193862.42
2026-09-01,SSE,561570,油气基金,7214.7
2026-09-01,SSE,561580,央企红利,191187.07
2026-09-01,SSE,561590,1000增强,10149.96
2026-09-01,SSE,561600,消费电子,29654.8
2026-09-01,SSE,561620,华泰化工,3672.7
2026-09-01,SSE,561630,华泰质量,4189.8
2026-09-01,SSE,561660,通航基金,6871
2026-09-01,SSE,561680,A500红低,5816.9
2026-09-01,SSE,561700,电力基金,35181.36
2026-09-01,SSE,561730,中证A股,12674.81
2026-09-01,SSE,561750,A50博时,6149.6
2026-09-01,SSE,561760,油气博时,15619.5
2026-09-01,SSE,561770,指基A100,3755
2026-09-01,SSE,561780,1000指增,1935.58
2026-09-01,SSE,561790,现代能源,5693.4
2026-09-01,SSE,561800,稀金属,20257.72
2026-09-01,SSE,561810,华泰医疗,6863.84
2026-09-01,SSE,561870,现金流指,8976.5
2026-09-01,SSE,561880,A100指数,8238.9
2026-09-01,SSE,561890,A股E,4111.26
2026-09-01,SSE,561900,沪深ESG,2633.44
2026-09-01,SSE,561910,电池ETF,474107.66
2026-09-01,SSE,561920,疫苗龙头,6169.2
2026-09-01,SSE,561930,招商300,18426.06
2026-09-01,SSE,561950,500增强A,7215.6
2026-09-01,SSE,561960,央企回报,5738.52
2026-09-01,SSE,561980,芯片设备,847555
2026-09-01,SSE,561990,300增强,34064.92
2026-09-01,SSE,562000,中证A100,59673.79
2026-09-01,SSE,562010,绿色能源,1829.87
2026-09-01,SSE,562030,信创基金,13797.39
2026-09-01,SSE,562050,药ETF,10046.8
2026-09-01,SSE,562060,标普红利,509179.26
2026-09-01,SSE,562070,300ETF增,55254.2
2026-09-01,SSE,562080,自由现金,59275.72
2026-09-01,SSE,562180,N红低,14615
2026-09-01,SSE,562300,低碳ETF,5549.5
2026-09-01,SSE,562310,300成长,43257.23
2026-09-01,SSE,562320,300价值A,5529.55
2026-09-01,SSE,562330,500价值,1201.89
2026-09-01,SSE,562340,500成长,814.43
2026-09-01,SSE,562350,电力,13141.09
2026-09-01,SSE,562360,机器人YH,29247.4
2026-09-01,SSE,562380,科技引领,7462.89
2026-09-01,SSE,562390,中药,7942.9
2026-09-01,SSE,562500,机器人,1847368.73
2026-09-01,SSE,562510,旅游ETF,111109.5
2026-09-01,SSE,562520,1000成长,2856.8
2026-09-01,SSE,562530,1000价值,17714.4
2026-09-01,SSE,562550,绿电ETF,151841.93
2026-09-01,SSE,562560,信息技术,2276.55
2026-09-01,SSE,562570,信创ETF,30128.1
2026-09-01,SSE,562580,可选消费,3922.33
2026-09-01,SSE,562590,半导材料,919398.9
2026-09-01,SSE,562600,医疗器械,45093.74
2026-09-01,SSE,562660,ZZ2000,36687.4
2026-09-01,SSE,562700,汽车零件,9875
2026-09-01,SSE,562800,稀有金属,565874.5
2026-09-01,SSE,562810,上证增强,5045.1
2026-09-01,SSE,562820,集成电路,41640.8
2026-09-01,SSE,562850,央企能源,18198.15
2026-09-01,SSE,562860,疫苗ETF,33089.5
2026-09-01,SSE,562870,证券全指,58850.52
2026-09-01,SSE,562880,电池基金,88939.96
2026-09-01,SSE,562890,A50中证,27055.1
2026-09-01,SSE,562900,现代农业,24270.63
2026-09-01,SSE,562910,高端制造,30022.73
2026-09-01,SSE,562920,信息安全,9206.9
2026-09-01,SSE,562930,软件30,170043.7
2026-09-01,SSE,562950,消电50,102625.83
2026-09-01,SSE,562960,绿色电力,123639.1
2026-09-01,SSE,562970,光伏E,36444.8
2026-09-01,SSE,562990,碳中和E,37675.6
2026-09-01,SSE,563000,中国A50,153845.11
2026-09-01,SSE,563010,电信ETF,9418.93
2026-09-01,SSE,563020,低波红利,1071491
2026-09-01,SSE,563030,增强500,12716.9
2026-09-01,SSE,563050,科技央企,13620.84
2026-09-01,SSE,563060,央企50,18852.7
2026-09-01,SSE,563080,中证A50E,110058.84
2026-09-01,SSE,563090,上50增强,5584.8
2026-09-01,SSE,563150,油气资源,3439.9
2026-09-01,SSE,563180,高股息,10042
2026-09-01,SSE,563200,2000指数,5345.88
2026-09-01,SSE,563210,专精特新,11606.7
2026-09-01,SSE,563220,A500富国,645201.37
2026-09-01,SSE,563230,卫星ETF,332923.7
2026-09-01,SSE,563280,A50增强,520.66
2026-09-01,SSE,563300,中证2000,481367.4
2026-09-01,SSE,563320,通用航空,22389.2
2026-09-01,SSE,563330,A股ETF,3076.06
2026-09-01,SSE,563350,中证A50,16999.76
2026-09-01,SSE,563360,A500基金,3142998.74
2026-09-01,SSE,563380,航空航天,86995
2026-09-01,SSE,563390,现金基金,214184.4
2026-09-01,SSE,563500,A500华宝,76595.87
2026-09-01,SSE,563510,A500红利,28353.7
2026-09-01,SSE,563520,300永赢,44206.5
2026-09-01,SSE,563530,卫星E,156774.8
2026-09-01,SSE,563550,增强A500,8255.9
2026-09-01,SSE,563560,科技成长,5476.9
2026-09-01,SSE,563570,金融科,10437.4
2026-09-01,SSE,563580,现金800,24364.8
2026-09-01,SSE,563590,红利A500,6094.44
2026-09-01,SSE,563600,A500增强,6648.3
2026-09-01,SSE,563620,现金流全,5104.9
2026-09-01,SSE,563630,A500指增,3794.71
2026-09-01,SSE,563650,A500中证,14090.9
2026-09-01,SSE,563660,A500银河,6308.52
2026-09-01,SSE,563670,金科基金,18098.7
2026-09-01,SSE,563680,现金流TF,10495.9
2026-09-01,SSE,563690,红利永赢,3488.2
2026-09-01,SSE,563700,红利价值,36515
2026-09-01,SSE,563750,500添富,33723.7
2026-09-01,SSE,563760,中银现金,69991.32
2026-09-01,SSE,563770,全指现金,2580.7
2026-09-01,SSE,563780,现金指数,24802.71
2026-09-01,SSE,563790,卫星产业,119144.7
2026-09-01,SSE,563800,A500龙头,901097.81
2026-09-01,SSE,563830,现金流基,13489.6
2026-09-01,SSE,563850,食品广发,11488.17
2026-09-01,SSE,563860,A500海富,18284.43
2026-09-01,SSE,563870,航空通用,10830.39
2026-09-01,SSE,563880,A500添富,157099.64
2026-09-01,SSE,563890,红利国有,2233.6
2026-09-01,SSE,563900,现金流,46396.57
2026-09-01,SSE,563930,上指增强,2859.2
2026-09-01,SSE,563960,300质量,36001.2
2026-09-01,SSE,563980,800红利,18896.7
2026-09-01,SSE,563990,800现金,29957.3
2026-09-01,SSE,588000,科创50,5114666.82
2026-09-01,SSE,588010,科创材料,94042.58
2026-09-01,SSE,588020,科创50E,219537.3
2026-09-01,SSE,588030,科创指基,228883.81
2026-09-01,SSE,588040,科创板指,12788.9
2026-09-01,SSE,588050,科创ETF,647724.13
2026-09-01,SSE,588060,上证科创,723114
2026-09-01,SSE,588070,科创万家,4043.7
2026-09-01,SSE,588080,科创板50,2489862.81
2026-09-01,SSE,588090,科创板,299707.28
2026-09-01,SSE,588100,科创信息,20174.62
2026-09-01,SSE,588110,科创成长,103903.2
2026-09-01,SSE,588120,科100ETF,90162.2
2026-09-01,SSE,588130,科创药,46908.26
2026-09-01,SSE,588140,科200GF,21775.1
2026-09-01,SSE,588150,科创龙头,38743.26
2026-09-01,SSE,588160,科创新材,88149.6
2026-09-01,SSE,588170,科创半导,4514144.7
2026-09-01,SSE,588180,科创50基,73485.37
2026-09-01,SSE,588190,科创100,134261.83
2026-09-01,SSE,588200,科创芯片,4256368.43
2026-09-01,SSE,588210,科创100E,24825.4
2026-09-01,SSE,588220,科创100F,364169.79
2026-09-01,SSE,588230,科创200,77393.9
2026-09-01,SSE,588240,科200,11663.3
2026-09-01,SSE,588250,KC医药,26567.5
2026-09-01,SSE,588260,科创技术,4674.6
2026-09-01,SSE,588270,科创200F,30441
2026-09-01,SSE,588280,科创五零,38012.1
2026-09-01,SSE,588290,芯片科创,490619.1
2026-09-01,SSE,588300,双创ETF,151921.05
2026-09-01,SSE,588310,双创基金,3303.75
2026-09-01,SSE,588320,双创增强,8382.46
2026-09-01,SSE,588330,双创龙头,117573.78
2026-09-01,SSE,588350,双创,65254.6
2026-09-01,SSE,588360,创创ETF,21628.18
2026-09-01,SSE,588370,科创策略,7327.2
2026-09-01,SSE,588380,创50ETF,267877
2026-09-01,SSE,588390,科创创业,16193.59
2026-09-01,SSE,588400,双创50,136260.06
2026-09-01,SSE,588410,双创AI,11325
2026-09-01,SSE,588420,AI双创,33764.8
2026-09-01,SSE,588430,科创创AI,9645.8
2026-09-01,SSE,588450,科创50增,6056.87
2026-09-01,SSE,588460,科创增强,64501.4
2026-09-01,SSE,588470,双创智能,28390.7
2026-09-01,SSE,588480,AI50双创,24171.7
2026-09-01,SSE,588500,科创100Z,4764.7
2026-09-01,SSE,588510,智能双创,32117.5
2026-09-01,SSE,588520,科创增,1295.7
2026-09-01,SSE,588530,AIBOCI,22503.33
2026-09-01,SSE,588550,科创增指,6329
2026-09-01,SSE,588660,双创五零,3834.4
2026-09-01,SSE,588670,科综增强,3979.2
2026-09-01,SSE,588680,科100增,3236.1
2026-09-01,SSE,588690,科综指增,5163.6
2026-09-01,SSE,588700,科创生物,44533.62
2026-09-01,SSE,588710,科半导体,1161688.5
2026-09-01,SSE,588720,中银科创,10974.18
2026-09-01,SSE,588730,科创AI,71939.63
2026-09-01,SSE,588750,科创芯50,325622.8
2026-09-01,SSE,588760,AI科创,242253.2
2026-09-01,SSE,588770,信息科创,31159.71
2026-09-01,SSE,588780,芯片设计,100790.2
2026-09-01,SSE,588790,科创智能,327438.4
2026-09-01,SSE,588800,科创100C,171737.7
2026-09-01,SSE,588810,科创板芯,80132.4
2026-09-01,SSE,588820,科创200E,15140
2026-09-01,SSE,588830,科创新能,59484.79
2026-09-01,SSE,588840,50科创,5823.6
2026-09-01,SSE,588850,科创机械,7877.9
2026-09-01,SSE,588860,科创医药,35288.94
2026-09-01,SSE,588870,科创50指,79455.2
2026-09-01,SSE,588880,科创指数,10836.8
2026-09-01,SSE,588890,科创芯,280743
2026-09-01,SSE,588900,科创100S,35578.3
2026-09-01,SSE,588910,科创价值,10004.91
2026-09-01,SSE,588920,KC芯片,32187.6
2026-09-01,SSE,588930,科创板AI,61732.9
2026-09-01,SSE,588940,科创富国,291284
2026-09-01,SSE,588950,景顺科创,68672.97
2026-09-01,SSE,588960,新能科创,14257.98
2026-09-01,SSE,588980,科创广发,1192
2026-09-01,SSE,588990,科芯片,19974.54
2026-09-01,SSE,589000,科创综指,104750.78
2026-09-01,SSE,589010,科创AI指,92379.3
2026-09-01,SSE,589020,KC半导体,450043.8
2026-09-01,SSE,589030,科芯设计,87407.7
2026-09-01,SSE,589050,科创E,4696.8
2026-09-01,SSE,589060,科综东财,8213.79
2026-09-01,SSE,589070,科芯TH,200129.3
2026-09-01,SSE,589080,科创综E,15806.1
2026-09-01,SSE,589090,KCAI,18193.1
2026-09-01,SSE,589100,国泰芯片,90544.25
2026-09-01,SSE,589110,科AI国泰,54341.3
2026-09-01,SSE,589120,创新药基,132862
2026-09-01,SSE,589130,科创芯易,334778
2026-09-01,SSE,589150,科创平安,82343.72
2026-09-01,SSE,589160,科芯片GF,28429.6
2026-09-01,SSE,589170,芯设计KC,14490.9
2026-09-01,SSE,589180,科创材基,14031.8
2026-09-01,SSE,589190,科创芯基,340356.2
2026-09-01,SSE,589200,科200E,2250.7
2026-09-01,SSE,589210,芯设计GF,131693.8
2026-09-01,SSE,589220,科200GT,31949.58
2026-09-01,SSE,589230,AI科创CS,24355.3
2026-09-01,SSE,589250,芯设计PY,7510.13
2026-09-01,SSE,589260,科创芯设,6415.6
2026-09-01,SSE,589270,科创100Q,2451.66
2026-09-01,SSE,589280,科综增指,14906.9
2026-09-01,SSE,589290,芯片主题,14384.89
2026-09-01,SSE,589300,科综嘉实,4158.25
2026-09-01,SSE,589310,科创人工,31349.18
2026-09-01,SSE,589320,科200JS,11405.3
2026-09-01,SSE,589330,科200DC,17090.2
2026-09-01,SSE,589350,科芯片指,22628.15
2026-09-01,SSE,589360,科创50GT,266917.4
2026-09-01,SSE,589380,AI科创指,9769.43
2026-09-01,SSE,589390,芯设计,135181.05
2026-09-01,SSE,589400,芯设计FG,30378.52
2026-09-01,SSE,589410,科创AIJS,55856.56
2026-09-01,SSE,589420,芯设计MW,35848.15
2026-09-01,SSE,589460,科200HB,21463.09
2026-09-01,SSE,589500,科综工银,8006.4
2026-09-01,SSE,589520,AI科创板,83110.46
2026-09-01,SSE,589550,KC价值,2529.55
2026-09-01,SSE,589560,科创AITF,25335.5
2026-09-01,SSE,589580,科综价格,1435.48
2026-09-01,SSE,589600,富国科综,22153.5
2026-09-01,SSE,589630,科综国泰,34325.8
2026-09-01,SSE,589660,综指科创,26153
2026-09-01,SSE,589680,科创综Z,137994.37
2026-09-01,SSE,589700,成长科创,3029.1
2026-09-01,SSE,589720,科创新药,501382.3
2026-09-01,SSE,589770,科创全指,16356.92
2026-09-01,SSE,589780,科200FG,6921.5
2026-09-01,SSE,589800,科创综合,111198.82
2026-09-01,SSE,589820,科200F,12972.02
2026-09-01,SSE,589850,科创东财,73005.7
2026-09-01,SSE,589860,天弘科综,16622.4
2026-09-01,SSE,589880,科创综,44999.6
2026-09-01,SSE,589890,景顺科综,8498.7
2026-09-01,SSE,589900,博时科综,17390.82
2026-09-01,SSE,589950,科100FG,35787.3
2026-09-01,SSE,589960,科创新源,17131.6
2026-09-01,SSE,589980,科基100,12912.2
2026-09-01,SSE,589990,科创板综,10609
2026-09-01,SZSE,158000,港股通金融ETF鹏华,13492.58
2026-09-01,SZSE,158001,价值ETF嘉实,16639.26
2026-09-01,SZSE,158003,港股通医疗ETF嘉实,11865.43
2026-09-01,SZSE,158005,工程机械ETF博时,16006.13
2026-09-01,SZSE,158006,化工ETF博时,4204.60
2026-09-01,SZSE,158008,新能源电池ETF华夏,24741.31
2026-09-01,SZSE,158009,航空航天ETF南方,3837.38
2026-09-01,SZSE,158010,医疗ETF嘉实,24421.33
2026-09-01,SZSE,158012,云计算ETF南方,27782.55
2026-09-01,SZSE,158017,化工ETF易方达,8259.45
2026-09-01,SZSE,158019,电池ETF永赢,27628.19
2026-09-01,SZSE,159001,货币ETF易方达,3373.29
2026-09-01,SZSE,159003,招商快线ETF,199.15
2026-09-01,SZSE,159005,快钱ETF汇添富,116.95
2026-09-01,SZSE,159007,养殖ETF华泰柏瑞,18660.32
2026-09-01,SZSE,159008,证券ETF景顺,10978.45
2026-09-01,SZSE,159009,创业板新能源ETF易方达,6139.27
2026-09-01,SZSE,159010,港股通科技ETF博时,20009.76
2026-09-01,SZSE,159011,养殖ETF华安,2650.51
2026-09-01,SZSE,159012,科创创业50ETF鹏华,12288.11
2026-09-01,SZSE,159013,工业互联网ETF大成,3957.88
2026-09-01,SZSE,159015,恒生港股通科技ETF国联,11035.29
2026-09-01,SZSE,159016,证券ETF广发,33204.01
2026-09-01,SZSE,159017,石油ETF工银,15125.68
2026-09-01,SZSE,159018,石油ETF广发,2590.42
2026-09-01,SZSE,159019,石油ETF华宝,4732.77
2026-09-01,SZSE,159020,养殖ETF易方达,12556.70
2026-09-01,SZSE,159021,大盘价值ETF华夏,7490.77
2026-09-01,SZSE,159022,科创创业人工智能ETF富国,17763.09
2026-09-01,SZSE,159023,养殖ETF万家,4177.79
2026-09-01,SZSE,159026,石油ETF南方,4551.34
2026-09-01,SZSE,159027,畜牧养殖ETF大成,10947.22
2026-09-01,SZSE,159028,港股汽车ETF天弘,12744.90
2026-09-01,SZSE,159029,有色ETF广发,29212.77
2026-09-01,SZSE,159030,粮食ETF华夏,38646.81
2026-09-01,SZSE,159031,粮食ETF博时,51452.86
2026-09-01,SZSE,159032,工业有色ETF易方达,25584.50
2026-09-01,SZSE,159033,粮食ETF国泰,9532.34
2026-09-01,SZSE,159035,软件ETF天弘,60685.97
2026-09-01,SZSE,159036,软件开发ETF华宝,28474.01
2026-09-01,SZSE,159037,价值ETF鹏华,6824.98
2026-09-01,SZSE,159038,粮食ETF易方达,17802.69
2026-09-01,SZSE,159039,机器人ETF华安,101946.14
2026-09-01,SZSE,159040,港股通互联网ETF鹏华,3248.10
2026-09-01,SZSE,159041,农业ETF鹏华,5547.18
2026-09-01,SZSE,159042,价值ETF汇添富,9080.11
2026-09-01,SZSE,159043,食品ETF华安,8477.06
2026-09-01,SZSE,159045,稀有金属ETF大成,16833.02
2026-09-01,SZSE,159046,绿电ETF天弘,50497.68
2026-09-01,SZSE,159048,机器人ETF大成,19480.38
2026-09-01,SZSE,159049,有色ETF工银,3407.33
2026-09-01,SZSE,159050,机器人ETF广发,65770.36
2026-09-01,SZSE,159051,医疗器械ETF易方达,8711.78
2026-09-01,SZSE,159052,新能源电池ETF嘉实,19592.60
2026-09-01,SZSE,159053,稀有金属ETF华夏,15919.81
2026-09-01,SZSE,159055,稀有金属ETF富国,12029.39
2026-09-01,SZSE,159056,医疗器械ETF富国,6093.43
2026-09-01,SZSE,159057,医疗器械ETF鹏华,2771.53
2026-09-01,SZSE,159058,证券ETF大成,7933.12
2026-09-01,SZSE,159059,电力ETF大成,5683.00
2026-09-01,SZSE,159060,粮食ETF浦银,2348.34
2026-09-01,SZSE,159061,绿色电力ETF南方,21484.02
2026-09-01,SZSE,159062,稀有金属ETF南方,11620.12
2026-09-01,SZSE,159063,粮食ETF南方,5298.66
2026-09-01,SZSE,159065,工程机械ETF景顺,10735.08
2026-09-01,SZSE,159066,A股ETF建信,21073.30
2026-09-01,SZSE,159067,绿色电力ETF鹏华,1890.87
2026-09-01,SZSE,159068,软件ETF华夏,6133.65
2026-09-01,SZSE,159069,创业板新能源ETF华泰柏瑞,4077.04
2026-09-01,SZSE,159070,工程机械ETF嘉实,10436.68
2026-09-01,SZSE,159071,新能源电池ETF华宝,12091.17
2026-09-01,SZSE,159072,粮食ETF景顺,4228.51
2026-09-01,SZSE,159073,粮食ETF汇添富,6517.38
2026-09-01,SZSE,159075,工业互联网ETF华夏,17619.71
2026-09-01,SZSE,159076,创业板新能源ETF华宝,24837.30
2026-09-01,SZSE,159077,电池ETF鑫元,3224.25
2026-09-01,SZSE,159078,A股ETF富国,17226.24
2026-09-01,SZSE,159079,价值ETF兴全,8580.68
2026-09-01,SZSE,159082,化工ETF华夏,7553.12
2026-09-01,SZSE,159083,红利低波100ETF嘉实,15637.04
2026-09-01,SZSE,159085,价值ETF永赢,2953.54
2026-09-01,SZSE,159086,金融科技ETF广发,2839.98
2026-09-01,SZSE,159087,化工ETF万家,3499.21
2026-09-01,SZSE,159091,港股通金融ETF易方达,2537.41
2026-09-01,SZSE,159093,化工ETF汇添富,2868.14
2026-09-01,SZSE,159095,云计算ETF银华,21646.81
2026-09-01,SZSE,159096,价值ETF华夏,19263.13
2026-09-01,SZSE,159098,价值ETF招商,10789.15
2026-09-01,SZSE,159099,云计算ETF华宝,10661.05
2026-09-01,SZSE,159100,巴西ETF华夏,47804.69
2026-09-01,SZSE,159101,港股通科技ETF华夏,287431.14
2026-09-01,SZSE,159102,港股通生物科技ETF华安,66062.20
2026-09-01,SZSE,159103,金融科技ETF汇添富,31340.67
2026-09-01,SZSE,159105,恒生生物科技ETF易方达,18227.29
2026-09-01,SZSE,159106,民企300ETF前海开源,3957.94
2026-09-01,SZSE,159107,创业板软件ETF富国,76882.30
2026-09-01,SZSE,159108,工业软件ETF博时,11573.85
2026-09-01,SZSE,159109,恒生50ETF景顺,56916.38
2026-09-01,SZSE,159110,科创债ETF万家,2262.70
2026-09-01,SZSE,159111,科创债ETF天弘,14427.66
2026-09-01,SZSE,159112,科创债ETF银华,22223.78
2026-09-01,SZSE,159113,科创债ETF大成,9299.62
2026-09-01,SZSE,159115,科创债ETF华安,5274.34
2026-09-01,SZSE,159116,科创债ETF工银,11440.27
2026-09-01,SZSE,159117,港股通红利低波ETF鹏华,6140.11
2026-09-01,SZSE,159118,港股通红利低波ETF华夏,6967.70
2026-09-01,SZSE,159119,800现金流ETF招商,14505.42
2026-09-01,SZSE,159120,港股通科技ETF国联安,14802.44
2026-09-01,SZSE,159121,港股通汽车ETF易方达,14448.11
2026-09-01,SZSE,159122,创业板新能源ETF富国,6716.09
2026-09-01,SZSE,159123,光伏ETF嘉实,38804.70
2026-09-01,SZSE,159125,港股通科技ETF招商,84024.58
2026-09-01,SZSE,159126,港股通50ETF南方,22761.65
2026-09-01,SZSE,159127,港股通红利ETF南方,15234.42
2026-09-01,SZSE,159128,港股科技ETF天弘,189176.08
2026-09-01,SZSE,159129,化工ETF嘉实,111340.65
2026-09-01,SZSE,159130,恒生生物科技ETF鹏华,19938.94
2026-09-01,SZSE,159131,港股通信息技术ETF华宝,226091.99
2026-09-01,SZSE,159132,恒生生物科技ETF富国,12296.35
2026-09-01,SZSE,159133,化工ETF天弘,155791.33
2026-09-01,SZSE,159135,港股通科技ETF前海开源,61846.63
2026-09-01,SZSE,159136,A50ETF广发,10941.40
2026-09-01,SZSE,159137,港股通医疗ETF华宝,16863.26
2026-09-01,SZSE,159138,工程机械ETF易方达,29476.79
2026-09-01,SZSE,159139,科创创业人工智能ETF华泰柏瑞,18610.92
